市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,卖一价,买一量,卖一量
ZC,CF705,2017-05-04 21:44:53.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15580.0000,15600.0000,2,15
ZC,CF705,2017-05-04 21:44:53.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15580.0000,15600.0000,1,15
ZC,CF705,2017-05-04 21:44:54.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15575.0000,15600.0000,11,15
ZC,CF705,2017-05-04 21:44:54.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15575.0000,15600.0000,12,15
ZC,CF705,2017-05-04 21:44:56.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15575.0000,15600.0000,13,15
ZC,CF705,2017-05-04 21:44:56.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,27,25
ZC,CF705,2017-05-04 21:45:27.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,21,25
ZC,CF705,2017-05-04 21:45:27.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,11,25
ZC,CF705,2017-05-04 21:45:29.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,7,25
ZC,CF705,2017-05-04 21:45:29.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,6,25
ZC,CF705,2017-05-04 21:45:30.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,11,25
ZC,CF705,2017-05-04 21:45:30.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,10,25
ZC,CF705,2017-05-04 21:45:31.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,9,25
ZC,CF705,2017-05-04 21:45:31.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,13,25
ZC,CF705,2017-05-04 21:45:32.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,14,25
ZC,CF705,2017-05-04 21:45:32.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,24,25
ZC,CF705,2017-05-04 21:45:34.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,25,25
ZC,CF705,2017-05-04 21:45:34.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,27,25
ZC,CF705,2017-05-04 21:45:37.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,24,25
ZC,CF705,2017-05-04 21:45:38.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,26,25
ZC,CF705,2017-05-04 21:45:39.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,27,25
ZC,CF705,2017-05-04 21:45:55.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,26,25
ZC,CF705,2017-05-04 21:45:55.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,25,25
ZC,CF705,2017-05-04 21:45:58.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,24,25
ZC,CF705,2017-05-04 21:46:00.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,23,25
ZC,CF705,2017-05-04 21:46:02.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,24,25
ZC,CF705,2017-05-04 21:46:03.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,25,25
ZC,CF705,2017-05-04 21:46:04.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,24,25
ZC,CF705,2017-05-04 21:46:06.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,22,25
ZC,CF705,2017-05-04 21:46:09.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15590.0000,27,25
ZC,CF705,2017-05-04 21:46:14.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,1,25
ZC,CF705,2017-05-04 21:46:16.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,2,25
ZC,CF705,2017-05-04 21:46:17.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15590.0000,27,25
ZC,CF705,2017-05-04 21:46:18.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,10,25
ZC,CF705,2017-05-04 21:46:20.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,8,25
ZC,CF705,2017-05-04 21:46:22.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,13,25
ZC,CF705,2017-05-04 21:46:24.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,17,25
ZC,CF705,2017-05-04 21:46:26.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,11
ZC,CF705,2017-05-04 21:46:26.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,10
ZC,CF705,2017-05-04 21:46:27.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,11
ZC,CF705,2017-05-04 21:46:28.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,13
ZC,CF705,2017-05-04 21:46:29.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,9
ZC,CF705,2017-05-04 21:46:29.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,10
ZC,CF705,2017-05-04 21:46:30.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,11
ZC,CF705,2017-05-04 21:46:31.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,15
ZC,CF705,2017-05-04 21:46:32.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,18
ZC,CF705,2017-05-04 21:46:32.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,21
ZC,CF705,2017-05-04 21:46:35.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,18
ZC,CF705,2017-05-04 21:46:37.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,17
ZC,CF705,2017-05-04 21:46:38.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,19
ZC,CF705,2017-05-04 21:46:39.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,25
ZC,CF705,2017-05-04 21:46:40.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15590.0000,27,25
ZC,CF705,2017-05-04 21:46:41.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,1
ZC,CF705,2017-05-04 21:46:42.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,20
ZC,CF705,2017-05-04 21:46:43.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,18
ZC,CF705,2017-05-04 21:46:43.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,16
ZC,CF705,2017-05-04 21:46:44.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,18
ZC,CF705,2017-05-04 21:46:46.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,25
ZC,CF705,2017-05-04 21:47:12.000,15600.0000,52630,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,27,25
ZC,CF705,2017-05-04 21:47:22.000,15590.0000,52626,-4,62440.0000,4,0,4,双平,B,15565.0000,15590.0000,27,23
ZC,CF705,2017-05-04 21:49:36.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,5,23
ZC,CF705,2017-05-04 21:49:37.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,6,23
ZC,CF705,2017-05-04 21:49:39.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,16,23
ZC,CF705,2017-05-04 21:49:41.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,17,23
ZC,CF705,2017-05-04 21:49:41.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,18,23
ZC,CF705,2017-05-04 21:49:42.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,19,23
ZC,CF705,2017-05-04 21:49:45.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,18,23
ZC,CF705,2017-05-04 21:49:47.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,21,23
ZC,CF705,2017-05-04 21:49:47.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,22,23
ZC,CF705,2017-05-04 21:49:47.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,23,23
ZC,CF705,2017-05-04 21:49:49.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,24,23
ZC,CF705,2017-05-04 21:49:54.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,26,23
ZC,CF705,2017-05-04 21:49:56.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15570.0000,15595.0000,11,23
ZC,CF705,2017-05-04 21:49:57.000,15590.0000,52626,0,0.0000,0,-,-,-,-,15565.0000,15590.0000,27,23
ZC,CF705,2017-05-04 21:50:09.000,15590.0000,52610,-16,249760.0000,16,0,16,双平,B,15565.0000,15590.0000,27,15
ZC,CF705,2017-05-04 21:50:55.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,15
ZC,CF705,2017-05-04 21:51:14.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,14
ZC,CF705,2017-05-04 21:51:15.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15590.0000,27,15
ZC,CF705,2017-05-04 21:51:28.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,15
ZC,CF705,2017-05-04 21:52:24.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,1
ZC,CF705,2017-05-04 21:52:25.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,3
ZC,CF705,2017-05-04 21:52:27.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,2
ZC,CF705,2017-05-04 21:52:29.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,3
ZC,CF705,2017-05-04 21:52:31.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,8
ZC,CF705,2017-05-04 21:52:32.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,10
ZC,CF705,2017-05-04 21:52:34.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,12
ZC,CF705,2017-05-04 21:52:35.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,10
ZC,CF705,2017-05-04 21:52:38.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15590.0000,27,15
ZC,CF705,2017-05-04 21:52:40.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,3
ZC,CF705,2017-05-04 21:52:42.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15590.0000,27,15
ZC,CF705,2017-05-04 21:52:47.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,1
ZC,CF705,2017-05-04 21:52:48.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,2
ZC,CF705,2017-05-04 21:52:49.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15590.0000,27,15
ZC,CF705,2017-05-04 21:52:59.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,27,15
ZC,CF705,2017-05-04 21:53:22.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,6
ZC,CF705,2017-05-04 21:53:23.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,5
ZC,CF705,2017-05-04 21:53:23.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,9
ZC,CF705,2017-05-04 21:53:25.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,10
ZC,CF705,2017-05-04 21:53:26.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,13
ZC,CF705,2017-05-04 21:53:26.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,15
ZC,CF705,2017-05-04 21:54:13.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,21,15
ZC,CF705,2017-05-04 21:54:13.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,19,15
ZC,CF705,2017-05-04 21:54:14.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,18,15
ZC,CF705,2017-05-04 21:54:15.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,17,15
ZC,CF705,2017-05-04 21:54:16.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,15,15
ZC,CF705,2017-05-04 21:54:16.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,17,15
ZC,CF705,2017-05-04 21:54:17.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,16,15
ZC,CF705,2017-05-04 21:54:18.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,17,15
ZC,CF705,2017-05-04 21:54:20.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,16,15
ZC,CF705,2017-05-04 21:54:22.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,14,15
ZC,CF705,2017-05-04 21:54:22.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,16,15
ZC,CF705,2017-05-04 21:54:23.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,13,15
ZC,CF705,2017-05-04 21:54:24.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,25,15
ZC,CF705,2017-05-04 21:54:24.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,22,15
ZC,CF705,2017-05-04 21:54:25.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,21,15
ZC,CF705,2017-05-04 21:54:25.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,24,15
ZC,CF705,2017-05-04 21:54:26.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,25,15
ZC,CF705,2017-05-04 21:54:29.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,26,15
ZC,CF705,2017-05-04 21:54:32.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,15
ZC,CF705,2017-05-04 21:54:33.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,21,15
ZC,CF705,2017-05-04 21:54:34.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,18,15
ZC,CF705,2017-05-04 21:54:37.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15580.0000,27,15
ZC,CF705,2017-05-04 21:54:37.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,6,15
ZC,CF705,2017-05-04 21:54:38.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,5,15
ZC,CF705,2017-05-04 21:54:39.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,9,15
ZC,CF705,2017-05-04 21:54:39.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,12,15
ZC,CF705,2017-05-04 21:54:41.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,4,15
ZC,CF705,2017-05-04 21:54:43.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,5,15
ZC,CF705,2017-05-04 21:54:44.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,26,15
ZC,CF705,2017-05-04 21:54:44.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,25,15
ZC,CF705,2017-05-04 21:54:45.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,26,15
ZC,CF705,2017-05-04 21:54:49.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,15
ZC,CF705,2017-05-04 21:54:56.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,15
ZC,CF705,2017-05-04 21:54:56.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,4,15
ZC,CF705,2017-05-04 21:54:57.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,15
ZC,CF705,2017-05-04 21:54:57.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,14
ZC,CF705,2017-05-04 21:54:58.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,10
ZC,CF705,2017-05-04 21:54:58.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,13
ZC,CF705,2017-05-04 21:55:00.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,15
ZC,CF705,2017-05-04 21:55:38.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,15
ZC,CF705,2017-05-04 21:55:41.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,6
ZC,CF705,2017-05-04 21:55:42.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,8
ZC,CF705,2017-05-04 21:55:42.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,10
ZC,CF705,2017-05-04 21:55:43.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,9
ZC,CF705,2017-05-04 21:55:43.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,10
ZC,CF705,2017-05-04 21:55:44.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,15
ZC,CF705,2017-05-04 21:55:52.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,12,15
ZC,CF705,2017-05-04 21:55:52.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,15
ZC,CF705,2017-05-04 21:55:53.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,14
ZC,CF705,2017-05-04 21:55:53.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,15
ZC,CF705,2017-05-04 21:55:54.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,14
ZC,CF705,2017-05-04 21:55:55.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,13
ZC,CF705,2017-05-04 21:55:55.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,12
ZC,CF705,2017-05-04 21:55:57.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,9
ZC,CF705,2017-05-04 21:55:58.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,11
ZC,CF705,2017-05-04 21:55:58.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,6
ZC,CF705,2017-05-04 21:56:00.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,5
ZC,CF705,2017-05-04 21:56:01.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,3
ZC,CF705,2017-05-04 21:56:03.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,5
ZC,CF705,2017-05-04 21:56:04.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,6
ZC,CF705,2017-05-04 21:56:05.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,8
ZC,CF705,2017-05-04 21:56:05.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,9
ZC,CF705,2017-05-04 21:56:06.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,7
ZC,CF705,2017-05-04 21:56:07.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15545.0000,15570.0000,27,9
ZC,CF705,2017-05-04 21:56:07.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,11,15
ZC,CF705,2017-05-04 21:56:08.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,15
ZC,CF705,2017-05-04 21:56:23.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,25,15
ZC,CF705,2017-05-04 21:56:24.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,15
ZC,CF705,2017-05-04 21:56:39.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,8,15
ZC,CF705,2017-05-04 21:56:40.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,9,15
ZC,CF705,2017-05-04 21:56:40.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,6,15
ZC,CF705,2017-05-04 21:56:41.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,7,15
ZC,CF705,2017-05-04 21:56:45.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,8,15
ZC,CF705,2017-05-04 21:56:46.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15550.0000,15575.0000,27,15
ZC,CF705,2017-05-04 21:57:24.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,15
ZC,CF705,2017-05-04 21:57:27.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,17,15
ZC,CF705,2017-05-04 21:57:28.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,18,15
ZC,CF705,2017-05-04 21:57:28.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,15
ZC,CF705,2017-05-04 21:57:35.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,6,15
ZC,CF705,2017-05-04 21:57:36.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,7,15
ZC,CF705,2017-05-04 21:57:36.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,8,15
ZC,CF705,2017-05-04 21:57:37.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,7,15
ZC,CF705,2017-05-04 21:57:38.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,5,15
ZC,CF705,2017-05-04 21:57:39.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,7,15
ZC,CF705,2017-05-04 21:57:41.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,9,15
ZC,CF705,2017-05-04 21:57:41.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,10,15
ZC,CF705,2017-05-04 21:57:42.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,9,12
ZC,CF705,2017-05-04 21:57:42.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,10,13
ZC,CF705,2017-05-04 21:57:43.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,12,11
ZC,CF705,2017-05-04 21:57:44.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,12,15
ZC,CF705,2017-05-04 21:57:44.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,11,15
ZC,CF705,2017-05-04 21:57:45.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,16,15
ZC,CF705,2017-05-04 21:57:46.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,19,15
ZC,CF705,2017-05-04 21:57:48.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,20,14
ZC,CF705,2017-05-04 21:57:49.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,20,11
ZC,CF705,2017-05-04 21:57:49.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,24,9
ZC,CF705,2017-05-04 21:57:49.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,24,4
ZC,CF705,2017-05-04 21:57:50.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,24,15
ZC,CF705,2017-05-04 21:57:51.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,21,14
ZC,CF705,2017-05-04 21:57:52.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,6,14
ZC,CF705,2017-05-04 21:57:52.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15585.0000,27,15
ZC,CF705,2017-05-04 21:58:00.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,1,15
ZC,CF705,2017-05-04 21:58:01.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,9
ZC,CF705,2017-05-04 21:58:03.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,5
ZC,CF705,2017-05-04 21:58:03.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,4
ZC,CF705,2017-05-04 21:58:05.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,18,15
ZC,CF705,2017-05-04 21:58:06.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,19,15
ZC,CF705,2017-05-04 21:58:07.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,18,15
ZC,CF705,2017-05-04 21:58:07.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15560.0000,15585.0000,19,15
ZC,CF705,2017-05-04 21:58:11.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,9
ZC,CF705,2017-05-04 21:58:11.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,10
ZC,CF705,2017-05-04 21:58:14.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,9
ZC,CF705,2017-05-04 21:58:16.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,10
ZC,CF705,2017-05-04 21:58:16.000,15590.0000,52610,0,0.0000,0,-,-,-,-,15555.0000,15580.0000,27,8
